x,y
0.0,0.0
1.0004855729068065,0.0
2.003030923307348,0.0
3.004856671307463,0.0
4.007527949376431,0.0
5.00910833553462,0.0
6.0127160848883685,0.0
7.016430075492542,0.0
8.018270636975034,-0.05720972426556224
9.013300048678573,-0.1897694046829898
9.99821314011307,-0.3894339513489379
10.971829033956334,-0.6263078063418461
11.942000940224126,-0.8760764406043471
12.929598869597193,-1.0655823029153884
13.926447775353562,-1.1635336287532583
14.92817720825256,-1.124623823414829
15.907599737217172,-0.9165506247439159
16.80768994051121,-0.4764499727362806
17.58315914595094,0.15872621870470607
18.185307799044427,0.9591137131241719
18.574988868410582,1.887522868300141
18.715345525940325,2.881628766119974
18.588340188417767,3.873678252020196
18.199709851366418,4.802982858119383
17.781787002244933,5.713159805170027
17.347395856336515,6.621591513972627
16.793564297468585,7.462728343139459
16.15140495952324,8.234228763278047
15.480076001914725,8.983490207201788
14.838535167394904,9.752934438536311
14.21664395711292,10.543390197030012
13.652013419115432,11.377863308439151
13.148389487861513,12.24837467765288
12.706510569018716,13.148733782492599
12.325141226950395,14.082131487419465
11.962991380581798,15.020540826941586
11.5262338807139,15.928415080615041
10.981814105375964,16.777567930580044
10.263058228956789,17.484978592388227
9.38580769622543,17.98384360480195
8.414718059374234,18.257107363418154
7.407375644004774,18.28912630356447
6.425783521684066,18.077390029740496
5.499045831728303,17.692121702928333
4.544679260308001,17.3642314228973
3.539429919922635,17.369564994297257
2.618716386681302,17.76124352384446
1.7427414888656574,18.248620193165618
0.9021241108118628,18.799439597868542
0.09754702269475786,19.394000573019664
-0.7075520082192984,19.997010510734214
-1.5318128110990619,20.5728860238137
-2.437949788280464,20.996467158833756
-3.4102560418909875,21.233181352725914
-4.409208997927191,21.289985881221213
-5.401662391429534,21.165212088363315
-6.364517147559146,20.859202561918064
-7.255048622660879,20.382899746100406
-8.085959568988727,19.807468965692767
-8.895670166915957,19.21975818984009
-9.654271001869441,18.56383891498609
-10.310259301349312,17.796609029258587
-10.855137618558679,16.95197148388793
-11.280043437445624,16.046000527971845
-11.569257611265181,15.078246989859734
-11.711487080615017,14.078120098942794
-11.836849715071128,13.083839285351557
-12.057452911260315,12.108292747773907
-12.339001758673222,11.14068227587298
-12.680090988676017,10.189169256001847
-13.078028939155793,9.261495187671375
-13.530994950138263,8.361048598425441
-14.022916267039292,7.482650124492193
-14.408105760346837,6.548374428853903
-14.639590059883838,5.565929789189993
-14.699510019896422,4.563252165984492
-14.558303937878076,3.5658946054952687
-14.182920594566072,2.631215766957877
-13.590636689537709,1.8208134240636835
-12.80658198380951,1.1957261419903646
-11.87011505071986,0.8161407015768607
-10.869137671457551,0.6995070095300752
-9.862938962110526,0.810731442082856
-8.859807972326742,0.9426317081577541
-7.855077972163925,1.0167309028049745
-6.853278374126838,1.0631598340820871
-5.838012913825957,1.0825787261065212
-4.827352096101059,1.0743889160235542
-3.822035048994141,1.0390481735021233
-2.8227708321097795,0.9770281460513185
-1.8134867815711682,0.8870954018942417
-0.813908759773462,0.771064221570504
